id,x,y,h,dom_radius,surface,volume,crown_wkt
125,380312.88,6573494.31,19.84,11.00,88.0,1687.8,"POLYGON((380315.4 6573493.4,380315.3 6573494.0,380314.9 6573494.5,380314.3 6573494.9,380313.5 6573495.3,380312.5 6573495.7,380311.3 6573495.9,380310.0 6573496.1,380308.7 6573496.1,380307.4 6573496.1,380306.2 6573495.9,380305.0 6573495.7,380304.0 6573495.3,380303.2 6573494.9,380302.6 6573494.5,380302.2 6573494.0,380302.1 6573493.4,380302.2 6573492.9,380302.6 6573492.4,380303.2 6573492.0,380304.0 6573491.6,380305.0 6573491.2,380306.2 6573491.0,380307.4 6573490.8,380308.7 6573490.8,380310.0 6573490.8,380311.3 6573491.0,380312.5 6573491.2,380313.5 6573491.6,380314.3 6573492.0,380314.9 6573492.4,380315.3 6573492.9,380315.4 6573493.4))"
126,380520.88,6573494.31,23.34,11.00,1651.0,29920.5,"POLYGON((380542.7 6573489.6,380542.2 6573492.9,380540.7 6573496.1,380538.4 6573499.1,380535.2 6573501.6,380531.3 6573503.7,380526.9 6573505.3,380522.1 6573506.3,380517.1 6573506.6,380512.1 6573506.3,380507.3 6573505.3,380502.9 6573503.7,380499.0 6573501.6,380495.8 6573499.1,380493.5 6573496.1,380492.0 6573492.9,380491.5 6573489.6,380492.0 6573486.3,380493.5 6573483.1,380495.8 6573480.2,380499.0 6573477.6,380502.9 6573475.5,380507.3 6573474.0,380512.1 6573473.0,380517.1 6573472.7,380522.1 6573473.0,380526.9 6573474.0,380531.3 6573475.5,380535.2 6573477.6,380538.4 6573480.2,380540.7 6573483.1,380542.2 6573486.3,380542.7 6573489.6))"
127,379863.88,6573493.31,26.88,11.00,1038.0,23017.6,"POLYGON((379902.5 6573496.3,379902.2 6573499.0,379901.2 6573501.7,379899.6 6573504.2,379897.4 6573506.3,379894.7 6573508.1,379891.7 6573509.4,379888.4 6573510.2,379885.0 6573510.5,379881.5 6573510.2,379878.2 6573509.4,379875.2 6573508.1,379872.5 6573506.3,379870.3 6573504.2,379868.7 6573501.7,379867.7 6573499.0,379867.4 6573496.3,379867.7 6573493.5,379868.7 6573490.9,379870.3 6573488.4,379872.5 6573486.2,379875.2 6573484.5,379878.2 6573483.2,379881.5 6573482.4,379885.0 6573482.1,379888.4 6573482.4,379891.7 6573483.2,379894.7 6573484.5,379897.4 6573486.2,379899.6 6573488.4,379901.2 6573490.9,379902.2 6573493.5,379902.5 6573496.3))"
128,380754.88,6573493.31,17.65,11.00,501.0,5902.7,"POLYGON((380777.3 6573486.1,380777.1 6573488.7,380776.5 6573491.3,380775.4 6573493.7,380773.9 6573495.7,380772.2 6573497.4,380770.1 6573498.7,380768.0 6573499.5,380765.7 6573499.7,380763.4 6573499.5,380761.2 6573498.7,380759.2 6573497.4,380757.4 6573495.7,380756.0 6573493.7,380754.9 6573491.3,380754.2 6573488.7,380754.0 6573486.1,380754.2 6573483.4,380754.9 6573480.8,380756.0 6573478.5,380757.4 6573476.4,380759.2 6573474.7,380761.2 6573473.4,380763.4 6573472.6,380765.7 6573472.4,380768.0 6573472.6,380770.1 6573473.4,380772.2 6573474.7,380773.9 6573476.4,380775.4 6573478.5,380776.5 6573480.8,380777.1 6573483.4,380777.3 6573486.1))"
129,380703.88,6573492.31,16.61,11.00,1167.0,16159.7,"POLYGON((380726.9 6573484.7,380726.4 6573486.5,380724.8 6573488.1,380722.4 6573489.7,380719.0 6573491.0,380715.0 6573492.1,380710.4 6573492.9,380705.4 6573493.4,380700.1 6573493.6,380694.9 6573493.4,380689.9 6573492.9,380685.3 6573492.1,380681.2 6573491.0,380677.9 6573489.7,380675.4 6573488.1,380673.9 6573486.5,380673.4 6573484.7,380673.9 6573483.0,380675.4 6573481.3,380677.9 6573479.8,380681.2 6573478.4,380685.3 6573477.3,380689.9 6573476.5,380694.9 6573476.0,380700.1 6573475.8,380705.4 6573476.0,380710.4 6573476.5,380715.0 6573477.3,380719.0 6573478.4,380722.4 6573479.8,380724.8 6573481.3,380726.4 6573483.0,380726.9 6573484.7))"
130,380001.88,6573490.31,22.96,11.00,141.0,2877.6,"POLYGON((380003.0 6573487.5,380002.9 6573489.0,380002.6 6573490.5,380002.1 6573491.8,380001.4 6573493.0,380000.5 6573494.0,379999.5 6573494.7,379998.4 6573495.1,379997.3 6573495.3,379996.2 6573495.1,379995.1 6573494.7,379994.1 6573494.0,379993.3 6573493.0,379992.5 6573491.8,379992.0 6573490.5,379991.7 6573489.0,379991.6 6573487.5,379991.7 6573486.0,379992.0 6573484.5,379992.5 6573483.2,379993.3 6573482.0,379994.1 6573481.0,379995.1 6573480.3,379996.2 6573479.9,379997.3 6573479.7,379998.4 6573479.9,379999.5 6573480.3,380000.5 6573481.0,380001.4 6573482.0,380002.1 6573483.2,380002.6 6573484.5,380002.9 6573486.0,380003.0 6573487.5))"
131,379945.88,6573486.31,23.22,11.00,292.0,5911.2,"POLYGON((379947.6 6573480.0,379947.5 6573482.1,379947.0 6573484.1,379946.3 6573485.9,379945.3 6573487.5,379944.1 6573488.9,379942.8 6573489.9,379941.3 6573490.5,379939.8 6573490.7,379938.2 6573490.5,379936.8 6573489.9,379935.4 6573488.9,379934.2 6573487.5,379933.2 6573485.9,379932.5 6573484.1,379932.1 6573482.1,379931.9 6573480.0,379932.1 6573477.9,379932.5 6573475.9,379933.2 6573474.0,379934.2 6573472.4,379935.4 6573471.1,379936.8 6573470.1,379938.2 6573469.5,379939.8 6573469.3,379941.3 6573469.5,379942.8 6573470.1,379944.1 6573471.1,379945.3 6573472.4,379946.3 6573474.0,379947.0 6573475.9,379947.5 6573477.9,379947.6 6573480.0))"
132,379967.88,6573486.31,23.88,11.00,1530.0,31403.8,"POLYGON((379983.8 6573478.6,379983.5 6573483.1,379982.4 6573487.5,379980.6 6573491.5,379978.2 6573495.0,379975.4 6573497.9,379972.1 6573500.1,379968.5 6573501.4,379964.7 6573501.9,379961.0 6573501.4,379957.4 6573500.1,379954.1 6573497.9,379951.2 6573495.0,379948.9 6573491.5,379947.1 6573487.5,379946.0 6573483.1,379945.6 6573478.6,379946.0 6573474.0,379947.1 6573469.7,379948.9 6573465.6,379951.2 6573462.1,379954.1 6573459.2,379957.4 6573457.0,379961.0 6573455.7,379964.7 6573455.3,379968.5 6573455.7,379972.1 6573457.0,379975.4 6573459.2,379978.2 6573462.1,379980.6 6573465.6,379982.4 6573469.7,379983.5 6573474.0,379983.8 6573478.6))"
133,380415.88,6573486.31,22.11,11.00,148.0,3054.8,"POLYGON((380419.4 6573482.3,380419.3 6573483.7,380419.1 6573485.0,380418.7 6573486.2,380418.2 6573487.2,380417.6 6573488.1,380416.9 6573488.7,380416.2 6573489.1,380415.4 6573489.3,380414.7 6573489.1,380413.9 6573488.7,380413.3 6573488.1,380412.7 6573487.2,380412.2 6573486.2,380411.8 6573485.0,380411.6 6573483.7,380411.5 6573482.3,380411.6 6573480.9,380411.8 6573479.6,380412.2 6573478.4,380412.7 6573477.4,380413.3 6573476.5,380413.9 6573475.9,380414.7 6573475.5,380415.4 6573475.3,380416.2 6573475.5,380416.9 6573475.9,380417.6 6573476.5,380418.2 6573477.4,380418.7 6573478.4,380419.1 6573479.6,380419.3 6573480.9,380419.4 6573482.3))"
134,380802.88,6573485.31,17.72,11.00,323.0,4316.1,"POLYGON((380812.9 6573482.8,380812.8 6573484.3,380812.3 6573485.8,380811.5 6573487.1,380810.4 6573488.3,380809.0 6573489.3,380807.5 6573490.0,380805.9 6573490.5,380804.2 6573490.6,380802.5 6573490.5,380800.8 6573490.0,380799.3 6573489.3,380798.0 6573488.3,380796.9 6573487.1,380796.1 6573485.8,380795.6 6573484.3,380795.4 6573482.8,380795.6 6573481.3,380796.1 6573479.8,380796.9 6573478.4,380798.0 6573477.2,380799.3 6573476.3,380800.8 6573475.5,380802.5 6573475.1,380804.2 6573474.9,380805.9 6573475.1,380807.5 6573475.5,380809.0 6573476.3,380810.4 6573477.2,380811.5 6573478.4,380812.3 6573479.8,380812.8 6573481.3,380812.9 6573482.8))"
135,380206.88,6573484.31,24.03,11.00,529.0,10182.6,"POLYGON((380220.1 6573485.2,380219.8 6573487.0,380219.1 6573488.7,380217.8 6573490.4,380216.2 6573491.8,380214.2 6573492.9,380212.0 6573493.8,380209.5 6573494.3,380207.0 6573494.5,380204.4 6573494.3,380201.9 6573493.8,380199.7 6573492.9,380197.7 6573491.8,380196.1 6573490.4,380194.8 6573488.7,380194.1 6573487.0,380193.8 6573485.2,380194.1 6573483.4,380194.8 6573481.6,380196.1 6573480.0,380197.7 6573478.6,380199.7 6573477.4,380201.9 6573476.6,380204.4 6573476.0,380207.0 6573475.9,380209.5 6573476.0,380212.0 6573476.6,380214.2 6573477.4,380216.2 6573478.6,380217.8 6573480.0,380219.1 6573481.6,380219.8 6573483.4,380220.1 6573485.2))"
136,380036.88,6573483.31,22.77,11.00,85.0,1684.4,"POLYGON((380039.3 6573483.9,380039.1 6573484.5,380038.8 6573485.1,380038.1 6573485.7,380037.3 6573486.1,380036.3 6573486.5,380035.2 6573486.8,380033.9 6573487.0,380032.7 6573487.0,380031.4 6573487.0,380030.1 6573486.8,380029.0 6573486.5,380028.0 6573486.1,380027.2 6573485.7,380026.6 6573485.1,380026.2 6573484.5,380026.1 6573483.9,380026.2 6573483.3,380026.6 6573482.7,380027.2 6573482.2,380028.0 6573481.7,380029.0 6573481.4,380030.1 6573481.1,380031.4 6573480.9,380032.7 6573480.8,380033.9 6573480.9,380035.2 6573481.1,380036.3 6573481.4,380037.3 6573481.7,380038.1 6573482.2,380038.8 6573482.7,380039.1 6573483.3,380039.3 6573483.9))"
137,380256.88,6573483.31,26.32,11.00,558.0,12077.1,"POLYGON((380281.3 6573476.7,380281.0 6573478.2,380280.2 6573479.6,380278.8 6573480.9,380277.0 6573482.1,380274.8 6573483.0,380272.3 6573483.7,380269.6 6573484.2,380266.7 6573484.3,380263.9 6573484.2,380261.2 6573483.7,380258.7 6573483.0,380256.4 6573482.1,380254.6 6573480.9,380253.3 6573479.6,380252.5 6573478.2,380252.2 6573476.7,380252.5 6573475.2,380253.3 6573473.8,380254.6 6573472.5,380256.4 6573471.4,380258.7 6573470.4,380261.2 6573469.7,380263.9 6573469.3,380266.7 6573469.1,380269.6 6573469.3,380272.3 6573469.7,380274.8 6573470.4,380277.0 6573471.4,380278.8 6573472.5,380280.2 6573473.8,380281.0 6573475.2,380281.3 6573476.7))"
138,380476.88,6573480.31,24.47,11.00,186.0,3922.9,"POLYGON((380481.8 6573487.7,380481.7 6573489.2,380481.4 6573490.7,380480.9 6573492.1,380480.3 6573493.3,380479.5 6573494.3,380478.6 6573495.1,380477.6 6573495.5,380476.5 6573495.7,380475.5 6573495.5,380474.5 6573495.1,380473.6 6573494.3,380472.8 6573493.3,380472.2 6573492.1,380471.7 6573490.7,380471.4 6573489.2,380471.3 6573487.7,380471.4 6573486.1,380471.7 6573484.6,380472.2 6573483.2,380472.8 6573482.0,380473.6 6573481.0,380474.5 6573480.3,380475.5 6573479.8,380476.5 6573479.6,380477.6 6573479.8,380478.6 6573480.3,380479.5 6573481.0,380480.3 6573482.0,380480.9 6573483.2,380481.4 6573484.6,380481.7 6573486.1,380481.8 6573487.7))"
139,379836.88,6573479.31,25.06,11.00,543.0,12200.3,"POLYGON((379846.1 6573483.5,379845.8 6573486.2,379845.1 6573488.9,379844.0 6573491.3,379842.5 6573493.5,379840.6 6573495.2,379838.5 6573496.5,379836.2 6573497.3,379833.9 6573497.6,379831.5 6573497.3,379829.2 6573496.5,379827.1 6573495.2,379825.2 6573493.5,379823.7 6573491.3,379822.6 6573488.9,379821.9 6573486.2,379821.7 6573483.5,379821.9 6573480.7,379822.6 6573478.1,379823.7 6573475.6,379825.2 6573473.5,379827.1 6573471.7,379829.2 6573470.4,379831.5 6573469.6,379833.9 6573469.4,379836.2 6573469.6,379838.5 6573470.4,379840.6 6573471.7,379842.5 6573473.5,379844.0 6573475.6,379845.1 6573478.1,379845.8 6573480.7,379846.1 6573483.5))"
140,379854.88,6573479.31,27.34,11.00,411.0,9760.2,"POLYGON((379867.1 6573474.1,379866.9 6573476.6,379866.5 6573479.0,379865.7 6573481.2,379864.8 6573483.1,379863.5 6573484.7,379862.2 6573485.9,379860.7 6573486.6,379859.1 6573486.9,379857.5 6573486.6,379856.0 6573485.9,379854.7 6573484.7,379853.4 6573483.1,379852.5 6573481.2,379851.7 6573479.0,379851.3 6573476.6,379851.1 6573474.1,379851.3 6573471.6,379851.7 6573469.2,379852.5 6573467.0,379853.4 6573465.1,379854.7 6573463.5,379856.0 6573462.3,379857.5 6573461.6,379859.1 6573461.4,379860.7 6573461.6,379862.2 6573462.3,379863.5 6573463.5,379864.8 6573465.1,379865.7 6573467.0,379866.5 6573469.2,379866.9 6573471.6,379867.1 6573474.1))"
141,380355.88,6573479.31,18.35,11.00,50.0,894.5,"POLYGON((380360.7 6573478.1,380360.6 6573478.9,380360.4 6573479.6,380360.2 6573480.3,380359.8 6573480.9,380359.3 6573481.4,380358.7 6573481.8,380358.1 6573482.0,380357.5 6573482.1,380356.9 6573482.0,380356.3 6573481.8,380355.7 6573481.4,380355.2 6573480.9,380354.8 6573480.3,380354.5 6573479.6,380354.3 6573478.9,380354.3 6573478.1,380354.3 6573477.3,380354.5 6573476.6,380354.8 6573475.9,380355.2 6573475.3,380355.7 6573474.8,380356.3 6573474.4,380356.9 6573474.2,380357.5 6573474.1,380358.1 6573474.2,380358.7 6573474.4,380359.3 6573474.8,380359.8 6573475.3,380360.2 6573475.9,380360.4 6573476.6,380360.6 6573477.3,380360.7 6573478.1))"
142,380094.88,6573477.31,61.82,11.00,371.0,18902.2,"POLYGON((380108.4 6573464.1,380108.2 6573466.5,380107.7 6573468.9,380106.9 6573471.0,380105.8 6573472.9,380104.5 6573474.4,380103.0 6573475.6,380101.4 6573476.3,380099.7 6573476.5,380098.0 6573476.3,380096.3 6573475.6,380094.8 6573474.4,380093.5 6573472.9,380092.4 6573471.0,380091.6 6573468.9,380091.1 6573466.5,380091.0 6573464.1,380091.1 6573461.7,380091.6 6573459.3,380092.4 6573457.2,380093.5 6573455.3,380094.8 6573453.8,380096.3 6573452.6,380098.0 6573451.9,380099.7 6573451.7,380101.4 6573451.9,380103.0 6573452.6,380104.5 6573453.8,380105.8 6573455.3,380106.9 6573457.2,380107.7 6573459.3,380108.2 6573461.7,380108.4 6573464.1))"
143,380222.88,6573477.31,23.63,11.00,118.0,2449.6,"POLYGON((380223.0 6573473.2,380222.9 6573473.9,380222.5 6573474.6,380222.0 6573475.2,380221.2 6573475.8,380220.3 6573476.2,380219.3 6573476.6,380218.2 6573476.8,380217.0 6573476.8,380215.8 6573476.8,380214.7 6573476.6,380213.7 6573476.2,380212.8 6573475.8,380212.0 6573475.2,380211.5 6573474.6,380211.1 6573473.9,380211.0 6573473.2,380211.1 6573472.4,380211.5 6573471.7,380212.0 6573471.1,380212.8 6573470.6,380213.7 6573470.1,380214.7 6573469.8,380215.8 6573469.5,380217.0 6573469.5,380218.2 6573469.5,380219.3 6573469.8,380220.3 6573470.1,380221.2 6573470.6,380222.0 6573471.1,380222.5 6573471.7,380222.9 6573472.4,380223.0 6573473.2))"
144,380441.88,6573477.31,17.41,11.00,25.0,433.1,"POLYGON((380443.7 6573476.2,380443.7 6573476.5,380443.5 6573476.9,380443.3 6573477.2,380443.0 6573477.5,380442.7 6573477.7,380442.3 6573477.9,380441.8 6573478.0,380441.4 6573478.0,380441.0 6573478.0,380440.5 6573477.9,380440.1 6573477.7,380439.8 6573477.5,380439.5 6573477.2,380439.3 6573476.9,380439.1 6573476.5,380439.1 6573476.2,380439.1 6573475.8,380439.3 6573475.5,380439.5 6573475.2,380439.8 6573474.9,380440.1 6573474.7,380440.5 6573474.5,380441.0 6573474.4,380441.4 6573474.3,380441.8 6573474.4,380442.3 6573474.5,380442.7 6573474.7,380443.0 6573474.9,380443.3 6573475.2,380443.5 6573475.5,380443.7 6573475.8,380443.7 6573476.2))"
145,380622.88,6573476.31,19.42,11.00,840.0,12544.5,"POLYGON((380664.1 6573466.5,380663.6 6573468.9,380662.2 6573471.2,380659.9 6573473.3,380656.8 6573475.1,380653.1 6573476.6,380648.8 6573477.7,380644.2 6573478.4,380639.4 6573478.7,380634.6 6573478.4,380630.0 6573477.7,380625.7 6573476.6,380622.0 6573475.1,380618.9 6573473.3,380616.7 6573471.2,380615.3 6573468.9,380614.8 6573466.5,380615.3 6573464.1,380616.7 6573461.8,380618.9 6573459.7,380622.0 6573457.9,380625.7 6573456.4,380630.0 6573455.3,380634.6 6573454.6,380639.4 6573454.3,380644.2 6573454.6,380648.8 6573455.3,380653.1 6573456.4,380656.8 6573457.9,380659.9 6573459.7,380662.2 6573461.8,380663.6 6573464.1,380664.1 6573466.5))"
146,380557.88,6573475.31,21.46,11.00,408.0,7111.2,"POLYGON((380564.6 6573467.6,380564.4 6573470.1,380564.0 6573472.6,380563.3 6573474.8,380562.4 6573476.8,380561.3 6573478.4,380560.0 6573479.7,380558.7 6573480.4,380557.3 6573480.7,380555.8 6573480.4,380554.5 6573479.7,380553.2 6573478.4,380552.1 6573476.8,380551.2 6573474.8,380550.5 6573472.6,380550.1 6573470.1,380549.9 6573467.6,380550.1 6573465.0,380550.5 6573462.6,380551.2 6573460.3,380552.1 6573458.3,380553.2 6573456.7,380554.5 6573455.5,380555.8 6573454.7,380557.3 6573454.5,380558.7 6573454.7,380560.0 6573455.5,380561.3 6573456.7,380562.4 6573458.3,380563.3 6573460.3,380564.0 6573462.6,380564.4 6573465.0,380564.6 6573467.6))"
147,380017.88,6573474.31,22.30,11.00,170.0,3410.5,"POLYGON((380023.6 6573480.2,380023.5 6573482.1,380023.2 6573483.9,380022.8 6573485.6,380022.2 6573487.1,380021.5 6573488.3,380020.7 6573489.2,380019.9 6573489.7,380019.0 6573489.9,380018.1 6573489.7,380017.3 6573489.2,380016.5 6573488.3,380015.8 6573487.1,380015.2 6573485.6,380014.8 6573483.9,380014.5 6573482.1,380014.5 6573480.2,380014.5 6573478.4,380014.8 6573476.6,380015.2 6573474.9,380015.8 6573473.4,380016.5 6573472.2,380017.3 6573471.3,380018.1 6573470.8,380019.0 6573470.6,380019.9 6573470.8,380020.7 6573471.3,380021.5 6573472.2,380022.2 6573473.4,380022.8 6573474.9,380023.2 6573476.6,380023.5 6573478.4,380023.6 6573480.2))"
148,380068.88,6573474.31,21.24,11.00,230.0,4392.9,"POLYGON((380073.4 6573476.3,380073.3 6573478.8,380072.9 6573481.3,380072.3 6573483.5,380071.6 6573485.5,380070.6 6573487.1,380069.5 6573488.3,380068.4 6573489.0,380067.2 6573489.3,380066.0 6573489.0,380064.8 6573488.3,380063.7 6573487.1,380062.8 6573485.5,380062.0 6573483.5,380061.5 6573481.3,380061.1 6573478.8,380061.0 6573476.3,380061.1 6573473.8,380061.5 6573471.4,380062.0 6573469.1,380062.8 6573467.2,380063.7 6573465.5,380064.8 6573464.3,380066.0 6573463.6,380067.2 6573463.4,380068.4 6573463.6,380069.5 6573464.3,380070.6 6573465.5,380071.6 6573467.2,380072.3 6573469.1,380072.9 6573471.4,380073.3 6573473.8,380073.4 6573476.3))"
149,380743.88,6573474.31,16.72,11.00,552.0,7032.1,"POLYGON((380760.7 6573469.5,380760.4 6573472.5,380759.4 6573475.4,380757.8 6573478.1,380755.7 6573480.5,380753.1 6573482.4,380750.2 6573483.9,380747.0 6573484.7,380743.7 6573485.0,380740.4 6573484.7,380737.2 6573483.9,380734.2 6573482.4,380731.7 6573480.5,380729.5 6573478.1,380728.0 6573475.4,380727.0 6573472.5,380726.7 6573469.5,380727.0 6573466.5,380728.0 6573463.5,380729.5 6573460.9,380731.7 6573458.5,380734.2 6573456.6,380737.2 6573455.1,380740.4 6573454.3,380743.7 6573454.0,380747.0 6573454.3,380750.2 6573455.1,380753.1 6573456.6,380755.7 6573458.5,380757.8 6573460.9,380759.4 6573463.5,380760.4 6573466.5,380760.7 6573469.5))"
150,379912.88,6573471.31,24.14,11.00,229.0,5071.7,"POLYGON((379919.4 6573466.1,379919.3 6573468.1,379919.0 6573470.1,379918.4 6573471.9,379917.7 6573473.4,379916.9 6573474.7,379915.9 6573475.7,379914.8 6573476.3,379913.7 6573476.5,379912.5 6573476.3,379911.5 6573475.7,379910.5 6573474.7,379909.6 6573473.4,379908.9 6573471.9,379908.4 6573470.1,379908.0 6573468.1,379907.9 6573466.1,379908.0 6573464.1,379908.4 6573462.1,379908.9 6573460.3,379909.6 6573458.7,379910.5 6573457.4,379911.5 6573456.5,379912.5 6573455.9,379913.7 6573455.7,379914.8 6573455.9,379915.9 6573456.5,379916.9 6573457.4,379917.7 6573458.7,379918.4 6573460.3,379919.0 6573462.1,379919.3 6573464.1,379919.4 6573466.1))"
151,379882.88,6573470.31,30.34,11.00,791.0,20333.1,"POLYGON((379895.6 6573467.5,379895.4 6573469.9,379894.7 6573472.2,379893.7 6573474.3,379892.4 6573476.2,379890.7 6573477.7,379888.8 6573478.8,379886.8 6573479.5,379884.6 6573479.8,379882.5 6573479.5,379880.5 6573478.8,379878.6 6573477.7,379876.9 6573476.2,379875.5 6573474.3,379874.5 6573472.2,379873.9 6573469.9,379873.7 6573467.5,379873.9 6573465.1,379874.5 6573462.8,379875.5 6573460.7,379876.9 6573458.8,379878.6 6573457.3,379880.5 6573456.2,379882.5 6573455.5,379884.6 6573455.2,379886.8 6573455.5,379888.8 6573456.2,379890.7 6573457.3,379892.4 6573458.8,379893.7 6573460.7,379894.7 6573462.8,379895.4 6573465.1,379895.6 6573467.5))"
152,380293.88,6573469.31,23.76,11.00,419.0,8498.4,"POLYGON((380315.9 6573463.9,380315.7 6573465.2,380314.9 6573466.4,380313.6 6573467.5,380311.8 6573468.5,380309.7 6573469.4,380307.3 6573470.0,380304.7 6573470.3,380302.0 6573470.5,380299.3 6573470.3,380296.7 6573470.0,380294.2 6573469.4,380292.1 6573468.5,380290.4 6573467.5,380289.1 6573466.4,380288.3 6573465.2,380288.1 6573463.9,380288.3 6573462.6,380289.1 6573461.4,380290.4 6573460.2,380292.1 6573459.2,380294.2 6573458.4,380296.7 6573457.8,380299.3 6573457.4,380302.0 6573457.3,380304.7 6573457.4,380307.3 6573457.8,380309.7 6573458.4,380311.8 6573459.2,380313.6 6573460.2,380314.9 6573461.4,380315.7 6573462.6,380315.9 6573463.9))"
153,380591.88,6573468.31,19.94,11.00,360.0,6300.7,"POLYGON((380597.1 6573473.6,380597.0 6573475.5,380596.6 6573477.4,380596.0 6573479.2,380595.1 6573480.7,380594.0 6573482.0,380592.8 6573482.9,380591.5 6573483.5,380590.1 6573483.7,380588.7 6573483.5,380587.4 6573482.9,380586.2 6573482.0,380585.1 6573480.7,380584.3 6573479.2,380583.6 6573477.4,380583.2 6573475.5,380583.1 6573473.6,380583.2 6573471.6,380583.6 6573469.7,380584.3 6573468.0,380585.1 6573466.4,380586.2 6573465.2,380587.4 6573464.3,380588.7 6573463.7,380590.1 6573463.5,380591.5 6573463.7,380592.8 6573464.3,380594.0 6573465.2,380595.1 6573466.4,380596.0 6573468.0,380596.6 6573469.7,380597.0 6573471.6,380597.1 6573473.6))"
154,380816.88,6573468.31,17.83,11.00,1051.0,13608.3,"POLYGON((380828.0 6573458.8,380827.7 6573461.5,380826.7 6573464.0,380825.1 6573466.3,380822.9 6573468.3,380820.3 6573470.0,380817.3 6573471.3,380814.1 6573472.0,380810.7 6573472.3,380807.3 6573472.0,380804.0 6573471.3,380801.1 6573470.0,380798.4 6573468.3,380796.3 6573466.3,380794.7 6573464.0,380793.7 6573461.5,380793.4 6573458.8,380793.7 6573456.2,380794.7 6573453.7,380796.3 6573451.4,380798.4 6573449.3,380801.1 6573447.7,380804.0 6573446.4,380807.3 6573445.7,380810.7 6573445.4,380814.1 6573445.7,380817.3 6573446.4,380820.3 6573447.7,380822.9 6573449.3,380825.1 6573451.4,380826.7 6573453.7,380827.7 6573456.2,380828.0 6573458.8))"
155,380412.88,6573467.31,22.61,11.00,301.0,5745.9,"POLYGON((380414.3 6573457.6,380414.2 6573460.7,380413.9 6573463.7,380413.5 6573466.5,380412.8 6573468.9,380412.0 6573470.9,380411.1 6573472.3,380410.1 6573473.2,380409.1 6573473.6,380408.1 6573473.2,380407.1 6573472.3,380406.2 6573470.9,380405.4 6573468.9,380404.8 6573466.5,380404.3 6573463.7,380404.0 6573460.7,380403.9 6573457.6,380404.0 6573454.5,380404.3 6573451.5,380404.8 6573448.8,380405.4 6573446.4,380406.2 6573444.4,380407.1 6573442.9,380408.1 6573442.0,380409.1 6573441.7,380410.1 6573442.0,380411.1 6573442.9,380412.0 6573444.4,380412.8 6573446.4,380413.5 6573448.8,380413.9 6573451.5,380414.2 6573454.5,380414.3 6573457.6))"
156,380529.88,6573465.31,22.52,11.00,366.0,6659.2,"POLYGON((380542.1 6573462.1,380541.9 6573464.1,380541.3 6573465.9,380540.2 6573467.7,380538.8 6573469.2,380537.1 6573470.4,380535.2 6573471.4,380533.0 6573471.9,380530.8 6573472.1,380528.6 6573471.9,380526.5 6573471.4,380524.6 6573470.4,380522.9 6573469.2,380521.5 6573467.7,380520.4 6573465.9,380519.8 6573464.1,380519.5 6573462.1,380519.8 6573460.1,380520.4 6573458.3,380521.5 6573456.5,380522.9 6573455.0,380524.6 6573453.8,380526.5 6573452.8,380528.6 6573452.3,380530.8 6573452.1,380533.0 6573452.3,380535.2 6573452.8,380537.1 6573453.8,380538.8 6573455.0,380540.2 6573456.5,380541.3 6573458.3,380541.9 6573460.1,380542.1 6573462.1))"
